sample_index,ch1_raw,ch1_squared,ch1_absval,ch1_unfiltered,ch2_raw,ch2_squared,ch2_absval,ch2_unfiltered,ch3_raw,ch3_squared,ch3_absval,ch3_unfiltered,ppg
n_contributing,120,120,120,120,0,0,0,0,0,0,0,0,120
315,-0.115091801,0.0348202792,0.0703160634,-0.115091801,,,,,,,,,0.0412001219
316,-0.113806363,0.0350235084,0.0694158069,-0.113806363,,,,,,,,,0.0407150416
317,-0.112308703,0.0350485785,0.0683489074,-0.112308703,,,,,,,,,0.040228243
318,-0.110411151,0.0350497375,0.0678419675,-0.110411151,,,,,,,,,0.0397413572
319,-0.108310766,0.0351963975,0.0666998524,-0.108310766,,,,,,,,,0.039249593
320,-0.106393308,0.0347983221,0.0652294947,-0.106393308,,,,,,,,,0.0387603748
321,-0.105162387,0.0346898561,0.0644026336,-0.105162387,,,,,,,,,0.0382587002
322,-0.104845749,0.034845314,0.0634810365,-0.104845749,,,,,,,,,0.0377581117
323,-0.10363951,0.0344476401,0.0626293083,-0.10363951,,,,,,,,,0.0372486124
324,-0.102954992,0.0340787771,0.0621637238,-0.102954992,,,,,,,,,0.0367251341
325,-0.102241195,0.0338115629,0.0616629546,-0.102241195,,,,,,,,,0.0361769008
326,-0.101553744,0.0335844953,0.0616420155,-0.101553744,,,,,,,,,0.0356353138
327,-0.0999652491,0.0332726881,0.0607233713,-0.0999652491,,,,,,,,,0.0350983043
328,-0.0985835518,0.0330399498,0.0599806738,-0.0985835518,,,,,,,,,0.0345582415
329,-0.0975421158,0.0327486774,0.0594164383,-0.0975421158,,,,,,,,,0.0339921103
330,-0.0958464927,0.0324850581,0.0594714644,-0.0958464927,,,,,,,,,0.0334299421
331,-0.0937853314,0.0318245248,0.059049915,-0.0937853314,,,,,,,,,0.0328650469
332,-0.0920960816,0.0308232292,0.0576725788,-0.0920960816,,,,,,,,,0.0323016644
333,-0.0906667237,0.0298269476,0.0572939475,-0.0906667237,,,,,,,,,0.0317305741
334,-0.0892269687,0.029484593,0.0567153005,-0.0892269687,,,,,,,,,0.0311562644
335,-0.0883361923,0.0292728046,0.0556223813,-0.0883361923,,,,,,,,,0.0305746254
336,-0.0875753375,0.0293626625,0.0548828703,-0.0875753375,,,,,,,,,0.0299977769
337,-0.0869964738,0.0295913007,0.0544816639,-0.0869964738,,,,,,,,,0.0294277627
338,-0.0857380731,0.0296236126,0.0534173658,-0.0857380731,,,,,,,,,0.0288392245
339,-0.0846834505,0.0297347983,0.053179808,-0.0846834505,,,,,,,,,0.0282510732
340,-0.0836258182,0.0298066974,0.0522363892,-0.0836258182,,,,,,,,,0.0276619524
341,-0.0827430021,0.0298441354,0.0510002513,-0.0827430021,,,,,,,,,0.0270835844
342,-0.0810123413,0.0297681544,0.0490669461,-0.0810123413,,,,,,,,,0.0265090555
343,-0.0791542202,0.0296380244,0.0478250347,-0.0791542202,,,,,,,,,0.0259221438
344,-0.0764152443,0.0295661777,0.0470924967,-0.0764152443,,,,,,,,,0.025327488
345,-0.0733958879,0.029417004,0.0467090993,-0.0733958879,,,,,,,,,0.0247281493
346,-0.0713890997,0.029343061,0.0461021659,-0.0713890997,,,,,,,,,0.0241396977
347,-0.0691312762,0.0294294092,0.0456710293,-0.0691312762,,,,,,,,,0.0235342902
348,-0.0673061334,0.0291479421,0.0453677471,-0.0673061334,,,,,,,,,0.0229267018
349,-0.0648313641,0.0290368329,0.0446657036,-0.0648313641,,,,,,,,,0.0223292514
350,-0.0633165549,0.0287779705,0.0441732914,-0.0633165549,,,,,,,,,0.021729172
351,-0.0619636386,0.0286851929,0.0439322962,-0.0619636386,,,,,,,,,0.0211251956
352,-0.0601317988,0.0286298494,0.0443784565,-0.0601317988,,,,,,,,,0.0205384256
353,-0.0581816884,0.0285833462,0.0434497437,-0.0581816884,,,,,,,,,0.0199370599
354,-0.0564424311,0.0288154238,0.0425671866,-0.0564424311,,,,,,,,,0.0193326304
355,-0.0531006004,0.0290343258,0.0428995861,-0.0531006004,,,,,,,,,0.0187554733
356,-0.0514109365,0.029520983,0.042931799,-0.0514109365,,,,,,,,,0.018158807
357,-0.0501610922,0.0296254023,0.0420036988,-0.0501610922,,,,,,,,,0.0175739325
358,-0.0491003022,0.0296839582,0.0415363892,-0.0491003022,,,,,,,,,0.0169834206
359,-0.0471846025,0.0298192263,0.041270755,-0.0471846025,,,,,,,,,0.016382384
360,-0.0447354036,0.0299751357,0.0412169067,-0.0447354036,,,,,,,,,0.0157822965
361,-0.0419099506,0.0298000241,0.0415455895,-0.0419099506,,,,,,,,,0.0151916781
362,-0.0392538904,0.0297614758,0.0422873909,-0.0392538904,,,,,,,,,0.0145923993
363,-0.0368129601,0.0296952483,0.0424466752,-0.0368129601,,,,,,,,,0.0140035914
364,-0.0345165228,0.0299549107,0.0421177349,-0.0345165228,,,,,,,,,0.0134119997
365,-0.03150605,0.030117518,0.0423079466,-0.03150605,,,,,,,,,0.0128335013
366,-0.0284009567,0.0300494071,0.0433789944,-0.0284009567,,,,,,,,,0.0122412864
367,-0.0253611292,0.0300750618,0.0450323835,-0.0253611292,,,,,,,,,0.0116635215
368,-0.0232562516,0.030229652,0.0457122912,-0.0232562516,,,,,,,,,0.0110721267
369,-0.0209860008,0.0305278372,0.0462248025,-0.0209860008,,,,,,,,,0.0104962334
370,-0.0188673242,0.0308722774,0.0472659251,-0.0188673242,,,,,,,,,0.00991248906
371,-0.0165237616,0.03111513,0.0487995092,-0.0165237616,,,,,,,,,0.00935295742
372,-0.0144853918,0.0313287555,0.0500571584,-0.0144853918,,,,,,,,,0.00878205453
373,-0.0122517335,0.0317627698,0.0508861534,-0.0122517335,,,,,,,,,0.00820731107
374,-0.00958103109,0.032137281,0.0522517061,-0.00958103109,,,,,,,,,0.00764661166
375,-0.00698573108,0.0324450125,0.0535902503,-0.00698573108,,,,,,,,,0.00708508706
376,-0.00467253248,0.0328835387,0.0551646783,-0.00467253248,,,,,,,,,0.00653386506
377,-0.0017062909,0.0334397267,0.0567663316,-0.0017062909,,,,,,,,,0.00600591631
378,0.000297093999,0.0339856798,0.0578948497,0.000297093999,,,,,,,,,0.00546209912
379,0.002744645,0.034439027,0.0591479318,0.002744645,,,,,,,,,0.00494575239
380,0.00527548301,0.0352021787,0.0602249248,0.00527548301,,,,,,,,,0.00444205409
381,0.00799659501,0.0360569861,0.062133589,0.00799659501,,,,,,,,,0.00394088968
382,0.0103626981,0.036538571,0.0641888174,0.0103626981,,,,,,,,,0.00343022388
383,0.0131216967,0.0367324438,0.0664559538,0.0131216967,,,,,,,,,0.00291925279
384,0.0159888747,0.0367996689,0.0690615796,0.0159888747,,,,,,,,,0.00241462352
385,0.018987041,0.0375376683,0.0724942241,0.018987041,,,,,,,,,0.00192705621
386,0.0216829258,0.0381369402,0.0751854512,0.0216829258,,,,,,,,,0.00144772321
387,0.025024962,0.038966086,0.0778385101,0.025024962,,,,,,,,,0.000977771534
388,0.028577333,0.0392054756,0.0804862292,0.028577333,,,,,,,,,0.000522820375
389,0.0315338095,0.0394317879,0.0829548523,0.0315338095,,,,,,,,,5.80521448e-05
390,0.0345822611,0.0397888338,0.0848202535,0.0345822611,,,,,,,,,-0.000391348644
391,0.0375318072,0.0401349149,0.0873078511,0.0375318072,,,,,,,,,-0.000832288444
392,0.0403069064,0.0405389119,0.0893070613,0.0403069064,,,,,,,,,-0.00127097356
393,0.0431000386,0.0412089197,0.0920610392,0.0431000386,,,,,,,,,-0.00169480813
394,0.0452316986,0.041610179,0.0943944245,0.0452316986,,,,,,,,,-0.00214075857
395,0.046838512,0.0426795729,0.0963774959,0.046838512,,,,,,,,,-0.00256456387
396,0.0478587572,0.0435901852,0.0979218567,0.0478587572,,,,,,,,,-0.00300474994
397,0.0503039225,0.04445588,0.100703558,0.0503039225,,,,,,,,,-0.00341468647
398,0.0528181416,0.0453076168,0.103547346,0.0528181416,,,,,,,,,-0.00382515927
399,0.0551172507,0.0460426176,0.106517321,0.0551172507,,,,,,,,,-0.00423213971
400,0.0573484323,0.0467382937,0.10913106,0.0573484323,,,,,,,,,-0.00464225689
401,0.0590489151,0.0475613568,0.111009496,0.0590489151,,,,,,,,,-0.00505012782
402,0.0609171121,0.0479789249,0.113287069,0.0609171121,,,,,,,,,-0.00545217685
403,0.0628604622,0.0487378158,0.115394116,0.0628604622,,,,,,,,,-0.00583075716
404,0.0645821764,0.0492396323,0.117715705,0.0645821764,,,,,,,,,-0.00622058612
405,0.067055015,0.0498403794,0.120289057,0.067055015,,,,,,,,,-0.00660714738
406,0.0698931421,0.0505828259,0.122358045,0.0698931421,,,,,,,,,-0.00697996641
407,0.0724215714,0.0509363362,0.123994665,0.0724215714,,,,,,,,,-0.0073535368
408,0.0746015432,0.0514237991,0.125305625,0.0746015432,,,,,,,,,-0.00773620495
409,0.0764554473,0.0516579139,0.126784646,0.0764554473,,,,,,,,,-0.00809563536
410,0.0777899476,0.0521357873,0.128429614,0.0777899476,,,,,,,,,-0.00844899269
411,0.0797829224,0.0527216954,0.129984307,0.0797829224,,,,,,,,,-0.00878734706
412,0.0812248077,0.0535929163,0.131829803,0.0812248077,,,,,,,,,-0.00913655366
413,0.0830401529,0.0543434315,0.133941708,0.0830401529,,,,,,,,,-0.00947732877
414,0.0842723639,0.0546687507,0.135200036,0.0842723639,,,,,,,,,-0.0098143335
415,0.0851743147,0.0554311879,0.136674536,0.0851743147,,,,,,,,,-0.0101352181
416,0.0861687791,0.0561025769,0.137928015,0.0861687791,,,,,,,,,-0.0104560274
417,0.087302452,0.0567303722,0.138868892,0.087302452,,,,,,,,,-0.0107821967
418,0.0886173389,0.0575531324,0.140673979,0.0886173389,,,,,,,,,-0.0110902283
419,0.0896723014,0.0583106092,0.142009893,0.0896723014,,,,,,,,,-0.011379708
420,0.0905007167,0.0590190845,0.143743363,0.0905007167,,,,,,,,,-0.011671075
421,0.0909079124,0.0593509236,0.144791379,0.0909079124,,,,,,,,,-0.0119973105
422,0.0917340038,0.0595656587,0.145632902,0.0917340038,,,,,,,,,-0.012305432
423,0.092634761,0.059882572,0.147306802,0.092634761,,,,,,,,,-0.012596257
424,0.0934529516,0.0601448541,0.148223391,0.0934529516,,,,,,,,,-0.0128918056
425,0.0931887315,0.0604262163,0.148096626,0.0931887315,,,,,,,,,-0.0131734896
426,0.0927592484,0.0605991368,0.148211368,0.0927592484,,,,,,,,,-0.0134550608
427,0.0926714125,0.0606901936,0.149192224,0.0926714125,,,,,,,,,-0.0137391419
428,0.0929290235,0.0606976893,0.150341048,0.0929290235,,,,,,,,,-0.0140162763
429,0.0931663089,0.0608113032,0.151127385,0.0931663089,,,,,,,,,-0.014288726
430,0.0936952221,0.0609172568,0.151368531,0.0936952221,,,,,,,,,-0.0145654696
431,0.0935386506,0.060764488,0.15137475,0.0935386506,,,,,,,,,-0.0148245833
432,0.0939616138,0.0607794858,0.151977356,0.0939616138,,,,,,,,,-0.0150801617
433,0.0937955085,0.0608952134,0.152115225,0.0937955085,,,,,,,,,-0.01534662
434,0.0925849002,0.0610441913,0.152194004,0.0925849002,,,,,,,,,-0.0156020137
435,0.0918766743,0.0610914118,0.152108912,0.0918766743,,,,,,,,,-0.015853478
436,0.0916170324,0.0612007631,0.151865738,0.0916170324,,,,,,,,,-0.0160962459
437,0.0909236865,0.0611566669,0.151364957,0.0909236865,,,,,,,,,-0.0163317568
438,0.0896129849,0.0609202401,0.150491766,0.0896129849,,,,,,,,,-0.0165676361
439,0.0880731302,0.0606166044,0.148819597,0.0880731302,,,,,,,,,-0.0167960223
440,0.0867060385,0.0603842534,0.148317614,0.0867060385,,,,,,,,,-0.017040408
441,0.0845830528,0.0603950447,0.147863927,0.0845830528,,,,,,,,,-0.0172785003
442,0.0818791738,0.0603006907,0.146744081,0.0818791738,,,,,,,,,-0.0175192949
443,0.0799457941,0.0600564421,0.146082076,0.0799457941,,,,,,,,,-0.0177462007
444,0.0779479317,0.0596799785,0.145173691,0.0779479317,,,,,,,,,-0.0179726968
445,0.076996655,0.0595655712,0.144534856,0.076996655,,,,,,,,,-0.018219867
446,0.0756601352,0.0591263283,0.144101739,0.0756601352,,,,,,,,,-0.0184563231
447,0.0747732663,0.0586950375,0.14363176,0.0747732663,,,,,,,,,-0.0186879156
448,0.0725472005,0.0583955563,0.141971197,0.0725472005,,,,,,,,,-0.0189220395
449,0.0700726746,0.0577210526,0.140132623,0.0700726746,,,,,,,,,-0.0191714202
450,0.0675911219,0.0570396736,0.138448432,0.0675911219,,,,,,,,,-0.0193990787
451,0.0651172034,0.0564323254,0.136703975,0.0651172034,,,,,,,,,-0.0196415094
452,0.0619676848,0.0557023036,0.135109942,0.0619676848,,,,,,,,,-0.0198695928
453,0.0590558606,0.0546179383,0.132891896,0.0590558606,,,,,,,,,-0.0200993851
454,0.0554577788,0.0537355047,0.130474907,0.0554577788,,,,,,,,,-0.0203394379
455,0.0511799729,0.0528346893,0.127802407,0.0511799729,,,,,,,,,-0.0205563707
456,0.0475277164,0.0518299634,0.125051423,0.0475277164,,,,,,,,,-0.0207910468
457,0.0443986582,0.0507638245,0.122187321,0.0443986582,,,,,,,,,-0.0210239661
458,0.0409436509,0.0496686682,0.119111257,0.0409436509,,,,,,,,,-0.0212517291
459,0.0376065353,0.0486393252,0.115806205,0.0376065353,,,,,,,,,-0.021474858
460,0.0345306787,0.047830228,0.113071597,0.0345306787,,,,,,,,,-0.0216992979
461,0.0303602399,0.0469243518,0.109675314,0.0303602399,,,,,,,,,-0.0219252705
462,0.0268943765,0.0461239641,0.106887124,0.0268943765,,,,,,,,,-0.0221555686
463,0.0222603388,0.0457201202,0.103890545,0.0222603388,,,,,,,,,-0.0223715307
464,0.0175827229,0.0453526939,0.101240981,0.0175827229,,,,,,,,,-0.0225866729
465,0.0141952706,0.0449823288,0.0989463598,0.0141952706,,,,,,,,,-0.0228001136
466,0.0106220003,0.0445039356,0.0963908609,0.0106220003,,,,,,,,,-0.0230094714
467,0.00694894904,0.0436035079,0.0938001466,0.00694894904,,,,,,,,,-0.0232020607
468,0.00320340845,0.0428413049,0.0913601149,0.00320340845,,,,,,,,,-0.0234051421
469,-0.00105407412,0.0421641223,0.0886539839,-0.00105407412,,,,,,,,,-0.0236073196
470,-0.00562685422,0.0413990198,0.0861034158,-0.00562685422,,,,,,,,,-0.0238233888
471,-0.00949831262,0.0406591534,0.0825390591,-0.00949831262,,,,,,,,,-0.0240249309
472,-0.0148948483,0.0400057473,0.0783196659,-0.0148948483,,,,,,,,,-0.0242334582
473,-0.0187317282,0.0393775767,0.0752107137,-0.0187317282,,,,,,,,,-0.0244461798
474,-0.0225604934,0.0381519876,0.0726833021,-0.0225604934,,,,,,,,,-0.0246488595
475,-0.0263805723,0.0376515149,0.0705462025,-0.0263805723,,,,,,,,,-0.0248357812
476,-0.0293598729,0.0372701113,0.0680652378,-0.0293598729,,,,,,,,,-0.0250349584
477,-0.0325532896,0.0368797374,0.0657887919,-0.0325532896,,,,,,,,,-0.0252473134
478,-0.035830515,0.0371209459,0.0639773083,-0.035830515,,,,,,,,,-0.0254704596
479,-0.0393955645,0.0368027167,0.061664024,-0.0393955645,,,,,,,,,-0.025680927
480,-0.0429962709,0.0364911856,0.0601111242,-0.0429962709,,,,,,,,,-0.0258846679
481,-0.0466898122,0.0362932921,0.0583669661,-0.0466898122,,,,,,,,,-0.0260868578
482,-0.0499021793,0.0360788837,0.0574435009,-0.0499021793,,,,,,,,,-0.0262905856
483,-0.0530507306,0.0357076771,0.0559063673,-0.0530507306,,,,,,,,,-0.0264878114
484,-0.0557587115,0.034977618,0.0550319276,-0.0557587115,,,,,,,,,-0.0266941298
485,-0.0582318573,0.0345531016,0.0551936935,-0.0582318573,,,,,,,,,-0.0269136673
486,-0.060452921,0.0348086036,0.0546842975,-0.060452921,,,,,,,,,-0.0271225437
487,-0.0634848793,0.0347143137,0.0540837953,-0.0634848793,,,,,,,,,-0.0273258848
488,-0.0663962984,0.0346415883,0.0533276275,-0.0663962984,,,,,,,,,-0.0275452857
489,-0.0694023041,0.034720614,0.0527910254,-0.0694023041,,,,,,,,,-0.0277566051
490,-0.0723680291,0.0347393323,0.0526644657,-0.0723680291,,,,,,,,,-0.0279711507
491,-0.0755996616,0.0347293125,0.0521496857,-0.0755996616,,,,,,,,,-0.0281783118
492,-0.0787000761,0.0346744987,0.0523459831,-0.0787000761,,,,,,,,,-0.0283803362
493,-0.0813232128,0.0348839002,0.0524657978,-0.0813232128,,,,,,,,,-0.0285934393
494,-0.0839343457,0.035134468,0.0520851634,-0.0839343457,,,,,,,,,-0.0288079612
495,-0.0870532066,0.0351931568,0.052476444,-0.0870532066,,,,,,,,,-0.0290076445
496,-0.0891474748,0.0352050285,0.0531250557,-0.0891474748,,,,,,,,,-0.0292232603
497,-0.0910843562,0.0352713401,0.0532926331,-0.0910843562,,,,,,,,,-0.0294355727
498,-0.0927941628,0.0355512839,0.0536905181,-0.0927941628,,,,,,,,,-0.0296556523
499,-0.0947736777,0.0360874075,0.0536319579,-0.0947736777,,,,,,,,,-0.0298745237
500,-0.0974201718,0.0361103206,0.0549238042,-0.0974201718,,,,,,,,,-0.0300855281
501,-0.0998190645,0.0361372439,0.0562134146,-0.0998190645,,,,,,,,,-0.0303042083
502,-0.10201914,0.0360268958,0.0568652837,-0.10201914,,,,,,,,,-0.0305120743
503,-0.103415729,0.0354457426,0.0576761586,-0.103415729,,,,,,,,,-0.0307197644
504,-0.104872081,0.0352041398,0.0581964906,-0.104872081,,,,,,,,,-0.0309180771
505,-0.106760101,0.0351567276,0.0591360992,-0.106760101,,,,,,,,,-0.0311148259
506,-0.107605491,0.035107724,0.0605652272,-0.107605491,,,,,,,,,-0.031307629
507,-0.108189103,0.0350980126,0.0619664636,-0.108189103,,,,,,,,,-0.0315133045
508,-0.109264425,0.0353764276,0.0633825825,-0.109264425,,,,,,,,,-0.031720199
509,-0.11024174,0.0359811793,0.0641781792,-0.11024174,,,,,,,,,-0.0319493266
510,-0.111203383,0.0364017,0.0648189555,-0.111203383,,,,,,,,,-0.0321541501
511,-0.112495438,0.0367640127,0.0659852659,-0.112495438,,,,,,,,,-0.0323624857
512,-0.113708208,0.03700249,0.0662168529,-0.113708208,,,,,,,,,-0.0325771963
513,-0.115004757,0.0371350953,0.066324506,-0.115004757,,,,,,,,,-0.0327889476
514,-0.115953894,0.0372022884,0.0664452037,-0.115953894,,,,,,,,,-0.0330055208
515,-0.115955813,0.0373728968,0.066768842,-0.115955813,,,,,,,,,-0.0332226005
516,-0.115999269,0.0374971185,0.0676709844,-0.115999269,,,,,,,,,-0.033433438
517,-0.116273971,0.0375243304,0.0685406783,-0.116273971,,,,,,,,,-0.0336547683
518,-0.116508459,0.0377464752,0.0682129633,-0.116508459,,,,,,,,,-0.0338713681
519,-0.117458157,0.0377307473,0.0686221309,-0.117458157,,,,,,,,,-0.034078321
520,-0.118235782,0.0376034654,0.0697755751,-0.118235782,,,,,,,,,-0.034287684
521,-0.119207568,0.0375550166,0.0705524044,-0.119207568,,,,,,,,,-0.0345113677
522,-0.120369006,0.0376190369,0.0712370632,-0.120369006,,,,,,,,,-0.0347363966
523,-0.121536701,0.0375498434,0.0725295786,-0.121536701,,,,,,,,,-0.0349433493
524,-0.1223601,0.0374049912,0.0729548734,-0.1223601,,,,,,,,,-0.0351596105
525,-0.121734502,0.0373124459,0.0726249539,-0.121734502,,,,,,,,,-0.0353641554
526,-0.121601736,0.0372631729,0.0726667172,-0.121601736,,,,,,,,,-0.0355771391
527,-0.12251683,0.0373096776,0.0727924908,-0.12251683,,,,,,,,,-0.035797415
528,-0.121662479,0.0372223817,0.0735329219,-0.121662479,,,,,,,,,-0.0360251156
529,-0.122485342,0.0371745363,0.0741142481,-0.122485342,,,,,,,,,-0.0362438413
530,-0.122166485,0.0371602019,0.0754789128,-0.122166485,,,,,,,,,-0.0364768853
531,-0.121847011,0.0372206081,0.0758469042,-0.121847011,,,,,,,,,-0.0367056092
532,-0.121687239,0.0373846662,0.0757332863,-0.121687239,,,,,,,,,-0.0369250594
533,-0.122595291,0.0377299,0.0757074076,-0.122595291,,,,,,,,,-0.0371635384
534,-0.122641483,0.0379185046,0.0757570706,-0.122641483,,,,,,,,,-0.0373792866
535,-0.122764022,0.0380272627,0.0755765865,-0.122764022,,,,,,,,,-0.0375906575
536,-0.122944083,0.0380597281,0.0746398338,-0.122944083,,,,,,,,,-0.0378084567
537,-0.123146162,0.0381820968,0.0736896504,-0.123146162,,,,,,,,,-0.0380123075
538,-0.123256764,0.0382918424,0.0732305768,-0.123256764,,,,,,,,,-0.0382114159
539,-0.123272721,0.038125198,0.0727367704,-0.123272721,,,,,,,,,-0.0384268067
540,-0.123285158,0.0378511231,0.0728185689,-0.123285158,,,,,,,,,-0.0386442531
541,-0.123508109,0.0376057758,0.0731452163,-0.123508109,,,,,,,,,-0.0388651076
542,-0.123645851,0.0375817905,0.0742214988,-0.123645851,,,,,,,,,-0.0390780011
543,-0.123421245,0.0378126855,0.0753976803,-0.123421245,,,,,,,,,-0.0392958514
544,-0.12334228,0.0380065362,0.076105234,-0.12334228,,,,,,,,,-0.0394971903
545,-0.124334685,0.0383146474,0.0767402543,-0.124334685,,,,,,,,,-0.0397067534
546,-0.124355512,0.0384544887,0.0774825351,-0.124355512,,,,,,,,,-0.0399158258
547,-0.12458374,0.0386217254,0.0774288737,-0.12458374,,,,,,,,,-0.0401185807
548,-0.125470294,0.0383760575,0.0771802802,-0.125470294,,,,,,,,,-0.0403278098
549,-0.12627294,0.0381832318,0.0770410293,-0.12627294,,,,,,,,,-0.0405437337
550,-0.126399601,0.0382214919,0.0770936685,-0.126399601,,,,,,,,,-0.0407513233
551,-0.12616802,0.0382731861,0.0771456435,-0.12616802,,,,,,,,,-0.0409633161
552,-0.125551319,0.0382276777,0.0769474526,-0.125551319,,,,,,,,,-0.0411771658
553,-0.124554932,0.0382216395,0.0768520389,-0.124554932,,,,,,,,,-0.0413861366
554,-0.123865684,0.0382298571,0.0760640731,-0.123865684,,,,,,,,,-0.0415987698
555,-0.124205936,0.0382434165,0.0759471136,-0.124205936,,,,,,,,,-0.0418060733
556,-0.124161938,0.0383542097,0.0759995941,-0.124161938,,,,,,,,,-0.0420192542
557,-0.123758012,0.0383007102,0.0761087967,-0.123758012,,,,,,,,,-0.0422425798
558,-0.123719164,0.0383082216,0.0753266276,-0.123719164,,,,,,,,,-0.0424694151
559,-0.124076748,0.0381302535,0.0751467548,-0.124076748,,,,,,,,,-0.042690386
560,-0.123816243,0.0378852273,0.0755189203,-0.123816243,,,,,,,,,-0.0429148919
561,-0.123609607,0.0376805645,0.0757454357,-0.123609607,,,,,,,,,-0.0431372167
562,-0.12333295,0.0373371325,0.0753449729,-0.12333295,,,,,,,,,-0.0433534142
563,-0.12350636,0.0370454925,0.0746656083,-0.12350636,,,,,,,,,-0.0435676731
564,-0.123646868,0.036925264,0.0737734444,-0.123646868,,,,,,,,,-0.0437736447
565,-0.124132229,0.0367990344,0.0732070097,-0.124132229,,,,,,,,,-0.0439867311
566,-0.123365891,0.0368652263,0.0738828776,-0.123365891,,,,,,,,,-0.0442027149
567,-0.123801585,0.0371912065,0.074271442,-0.123801585,,,,,,,,,-0.0444241318
568,-0.123880633,0.0375537293,0.0752851201,-0.123880633,,,,,,,,,-0.0446559789
569,-0.124354638,0.0376310254,0.0755854308,-0.124354638,,,,,,,,,-0.0448697249
570,-0.124717251,0.0377622917,0.0762728773,-0.124717251,,,,,,,,,-0.0450796014
571,-0.124300613,0.0377618851,0.0755461356,-0.124300613,,,,,,,,,-0.0453002842
572,-0.123418456,0.0375007021,0.0750257315,-0.123418456,,,,,,,,,-0.0455244176
573,-0.122723844,0.0370134693,0.0750147025,-0.122723844,,,,,,,,,-0.0457357271
574,-0.122842532,0.036788549,0.0755134795,-0.122842532,,,,,,,,,-0.0459526669
575,-0.122255349,0.0367140819,0.0757604042,-0.122255349,,,,,,,,,-0.0461648288
576,-0.121950013,0.0365994679,0.0762779706,-0.121950013,,,,,,,,,-0.0463731203
577,-0.122782378,0.0366700479,0.0764080442,-0.122782378,,,,,,,,,-0.0465825083
578,-0.123238796,0.0367196528,0.0758761844,-0.123238796,,,,,,,,,-0.046786123
579,-0.123825597,0.0367436758,0.0757596555,-0.123825597,,,,,,,,,-0.0469844257
580,-0.124906476,0.0367413233,0.0756862857,-0.124906476,,,,,,,,,-0.0471949091
581,-0.12478908,0.0366169717,0.0756093762,-0.12478908,,,,,,,,,-0.0474126516
582,-0.124275954,0.0365596711,0.075188342,-0.124275954,,,,,,,,,-0.0476178567
583,-0.123728633,0.0366052072,0.0749372049,-0.123728633,,,,,,,,,-0.047800562
584,-0.123586196,0.0365140708,0.0748950129,-0.123586196,,,,,,,,,-0.0480145221
585,-0.123497195,0.0363636247,0.0747831786,-0.123497195,,,,,,,,,-0.0482181367
586,-0.123550854,0.0362772666,0.0747786597,-0.123550854,,,,,,,,,-0.0484194983
587,-0.12253413,0.0365002908,0.0750316346,-0.12253413,,,,,,,,,-0.0486290472
588,-0.122180228,0.0363513221,0.0758259277,-0.122180228,,,,,,,,,-0.0488331641
589,-0.122269806,0.0360973068,0.0768095141,-0.122269806,,,,,,,,,-0.0490525875
590,-0.122166044,0.0360727411,0.0769046622,-0.122166044,,,,,,,,,-0.0492726107
591,-0.121963841,0.0361299217,0.0766604883,-0.121963841,,,,,,,,,-0.0494647247
592,-0.121690452,0.0362109739,0.0766124405,-0.121690452,,,,,,,,,-0.0496685259
593,-0.121946722,0.0362906649,0.0765528359,-0.121946722,,,,,,,,,-0.0498705276
594,-0.121912137,0.0363452026,0.0772919987,-0.121912137,,,,,,,,,-0.0500884129
595,-0.1218205,0.0364829089,0.0775705143,-0.1218205,,,,,,,,,-0.0502921924
596,-0.121917092,0.0365572014,0.0768707269,-0.121917092,,,,,,,,,-0.0504940632
597,-0.122134565,0.0364390998,0.0761857104,-0.122134565,,,,,,,,,-0.0507046106
598,-0.123090133,0.0363429176,0.0755345695,-0.123090133,,,,,,,,,-0.0509240832
599,-0.124168886,0.0363335073,0.0746817858,-0.124168886,,,,,,,,,-0.051132432
600,-0.124539461,0.0361682091,0.074144386,-0.124539461,,,,,,,,,-0.0513352156
601,-0.124538034,0.036005187,0.0737300968,-0.124538034,,,,,,,,,-0.0515375182
602,-0.124580511,0.0359400948,0.0731012233,-0.124580511,,,,,,,,,-0.0517374211
603,-0.124085564,0.0358761199,0.0734471989,-0.124085564,,,,,,,,,-0.0519362538
604,-0.123463329,0.0358987568,0.0739474502,-0.123463329,,,,,,,,,-0.0521472901
605,-0.122918486,0.0358080467,0.0737401982,-0.122918486,,,,,,,,,-0.052361517
606,-0.122209439,0.0357579232,0.0735767312,-0.122209439,,,,,,,,,-0.0525679685
607,-0.123116217,0.0356681095,0.0732605769,-0.123116217,,,,,,,,,-0.0527758162
608,-0.123139191,0.0354376072,0.0730095808,-0.123139191,,,,,,,,,-0.0529911373
609,-0.123005975,0.0351222892,0.0727444837,-0.123005975,,,,,,,,,-0.0531962942
610,-0.122720079,0.034960577,0.0725751535,-0.122720079,,,,,,,,,-0.0534109985
611,-0.122628991,0.0349805531,0.0729392553,-0.122628991,,,,,,,,,-0.0536253381
612,-0.122480839,0.034879786,0.0734735565,-0.122480839,,,,,,,,,-0.0538353061
613,-0.122699219,0.0348418802,0.0742686958,-0.122699219,,,,,,,,,-0.0540426177
614,-0.123222762,0.0348751845,0.0744645591,-0.123222762,,,,,,,,,-0.0542466458
615,-0.124074933,0.034870737,0.074778265,-0.124074933,,,,,,,,,-0.0544508637
616,-0.12404124,0.034878631,0.0745229092,-0.12404124,,,,,,,,,-0.0546512453
617,-0.123816754,0.034883512,0.0747242086,-0.123816754,,,,,,,,,-0.0548596546
